Gaia DR2 2134934273258874240|Kepler-1432|TIC 27532128
TIC 399951196|Kepler-1433
TIC 27534458|Gaia DR2 2135594392551675520|Kepler-1434
Kepler-575|Gaia DR2 2099156817725596800|TIC 121022533
Kepler-1435|Gaia DR2 2126632994828732032|TIC 159647919
Gaia DR2 2086298132320300288|Kepler-1436|TIC 273378908
Gaia DR2 2119409512668086656|Kepler-1907|TIC 123130285
Gaia DR2 2129771615189858816
TIC 159573063|Gaia DR2 2101944835616987136|Kepler-1909
Gaia DR2 2076834463947219584|Kepler-1910|TIC 360023069
TIC 121946404|Gaia DR2 2101422911191267968|Kepler-1438
TIC 120578712|Gaia DR2 2103799368134289024|Kepler-1439
Gaia DR2 2051027792165858304|TIC 122515768|Kepler-1977
TIC 279917282|Kepler-1440|Gaia DR2 2131530769372738560
TIC 270704515|Gaia DR2 2078201809729303040|Kepler-1441
TIC 137149476|Kepler-683|Gaia DR2 2052559480582595456
Gaia DR2 2134842189160723072|TIC 27396246|Kepler-1717
Gaia DR2 2052643696302706944|Kepler-684|TIC 122607324
TIC 158434144|Kepler-174|Gaia DR2 2106008493152187392
Kepler-589|TIC 123129910|Gaia DR2 2119809116425132160
TIC 158423850|Gaia DR2 2105618029085927680|Kepler-605
Kepler-610|TIC 275491028|Gaia DR2 2126509364192049152
TIC 158626833|Gaia DR2 2130243550494676480|Kepler-192
Gaia DR2 2130959744881558272|TIC 299032847|Kepler-117
TIC 298837729|Kepler-195|Gaia DR2 2130982113070876160
Kepler-625|TIC 137414304|Gaia DR2 2053177406120368896
Kepler-200|TIC 120252452|Gaia DR2 2103671481186902912
Gaia DR2 2128268380936413568|Kepler-217|TIC 240178935
Gaia DR2 2119511080054847616|TIC 123445166|Kepler-653
Gaia DR2 2129084935820532608|TIC 159759306|Kepler-220
Gaia DR2 2130825020347168512|Kepler-656|TIC 158731243
Gaia DR2 2133022669212268800|TIC 416282268|Kepler-154
Gaia DR2 2131643641112197888|Kepler-1541|TIC 48353902
Gaia DR2 2105526799680172032|Kepler-1542|TIC 279915941
Gaia DR2 2080362899835391360|TIC 272843289|Kepler-1543
Kepler-1544|Gaia DR2 2086784185178032384|TIC 28090925
Kepler-1545|Gaia DR2 2085676083618453376|TIC 268382450
Gaia DR2 2051019683267537024|TIC 122680921|Kepler-1934
Gaia DR2 2103936497850300928|TIC 120899838|Kepler-1701
Kepler-1935|TIC 184469205|Gaia DR2 2073307917844452480
Kepler-1936|Gaia DR2 2127007584695708416|TIC 159451957
Kepler-1937|TIC 122597057|Gaia DR2 2101567359532639872
Gaia DR2 2076880231116348672|Kepler-1546|TIC 169466684
TIC 171972797|Gaia DR2 2075121459200474880|Kepler-1938
Gaia DR2 2104890633423618048|Kepler-1547|TIC 164646094
TIC 158487028|Gaia DR2 2130318420364920192|Kepler-1548
Gaia DR2 2086629463276947456|TIC 27987264|Kepler-482
Gaia DR2 2100070958564495488|TIC 120692095|Kepler-1549
TIC 120495880|Gaia DR2 2103871317426712448|Kepler-440
Kepler-1550|Gaia DR2 2099534293810509312|TIC 121395435
Kepler-1551|TIC 184164411|Gaia DR2 2076325527501566208
TIC 120578688|Kepler-1939|Gaia DR2 2103800158408255872
TIC 137318075|Gaia DR2 2052688467040906624|Kepler-234
TIC 159647359|Gaia DR2 2126645673572302080|Kepler-1940
TIC 137319097|Kepler-1552|Gaia DR2 2052767528800649984
Kepler-685|TIC 138364831|Gaia DR2 2052086072113643264
TIC 138569175|Kepler-541|Gaia DR2 2052168466766597120
Gaia DR2 2052775191022506112|TIC 351062058|Kepler-1553
Kepler-1554|Gaia DR2 2103927495598786304|TIC 120900025
TIC 158492133|Gaia DR2 2130236678547566976|Kepler-1555
Kepler-1556|Gaia DR2 2101303889057595136|TIC 121603852
Gaia DR2 2052695678282371840|TIC 137484431|Kepler-542
TIC 270790313|Kepler-1557|Gaia DR2 2128204815421600512
TIC 158729099|Kepler-1178|Gaia DR2 2127340290041707520
Kepler-1558|Gaia DR2 2130633430445267584|TIC 158322085
TIC 351191396|Gaia DR2 2086844692677679872|Kepler-1941
Gaia DR2 2079825273006700160|TIC 271350547|Kepler-1942
TIC 138100223|Kepler-1943|Gaia DR2 2077381299180152704
Kepler-1982|TIC 121215807|Gaia DR2 2100524610190045312
Kepler-1559|Gaia DR2 2125705488052032640|TIC 63213956
Gaia DR2 2125880825797124352|Kepler-1560|TIC 63373449
Gaia DR2 2073229474559368832|Kepler-1944|TIC 184554636
Kepler-5|TIC 268823307|Gaia DR2 2079018300195390464
Gaia DR2 2078801009210349440|Kepler-1561|TIC 272716728
Kepler-1945|TIC 123408849
Gaia DR2 2104797381093952256|Kepler-1946|TIC 123451321
Gaia DR2 2052140601018026496|Kepler-576|TIC 139036554
TIC 272180236|Kepler-1947|Gaia DR2 2077219499172974848
TIC 271040678|Kepler-1562|Gaia DR2 2128155818434335616
TIC 299028607|Kepler-1563|Gaia DR2 2133364308090816768
Kepler-1564|TIC 159395366|Gaia DR2 2127625956907154048
TIC 170241112|Kepler-1565|Gaia DR2 2073793249146651136
TIC 122376998|Gaia DR2 2052880194379878272|Kepler-1727
Gaia DR2 2103579397088495616|Kepler-1566|TIC 237191392
Kepler-1567|TIC 121013472|Gaia DR2 2100698745343821312
Gaia DR2 2052185062520374272|Kepler-146|TIC 138569990
Gaia DR2 2127941413665428992|Kepler-1568|TIC 158984590
Gaia DR2 2051721480924900224|TIC 137488218|Kepler-1569
TIC 121123361|Gaia DR2 2099620777272914944|Kepler-543
TIC 269270853|Gaia DR2 2085225627448615424|Kepler-1570
TIC 185062313|Kepler-1571|Gaia DR2 2082286632869692928
TIC 123413463|Gaia DR2 2119147897620835840|Kepler-1572
Gaia DR2 2129820582115829504|TIC 26752863|Kepler-1573
Kepler-1574|TIC 26583108|Gaia DR2 2129858412187969024
TIC 270699185|Gaia DR2 2128008479575522432|Kepler-1575
Kepler-1576|TIC 121865123|Gaia DR2 2101318556367845888
Gaia DR2 2100196646487547776|Kepler-1719|TIC 120314731
Gaia DR2 2131059972237410560|TIC 158489110|Kepler-1948
TIC 240177285|Kepler-1577|Gaia DR2 2128481789271221632
TIC 299087490|Gaia DR2 2132666633603904256|Kepler-468
Gaia DR2 2130976787311412352|Kepler-1578|TIC 158662813
TIC 120572779|Kepler-555|Gaia DR2 2100232689851871488
Kepler-1949|TIC 270611599|Gaia DR2 2077827284282464896
Gaia DR2 2078225792827512704|TIC 275571034|Kepler-1579
Kepler-1993|TIC 270700335|Gaia DR2 2127956360152391168
Gaia DR2 2103904302775007872|TIC 120688631|Kepler-1580
TIC 121215710|Gaia DR2 2100418850915010432|Kepler-1581
TIC 122065885|Gaia DR2 2101449265111030912|Kepler-1582
TIC 158270841|Kepler-1583|Gaia DR2 2130695518492411904
Gaia DR2 2102976383681783552|TIC 158556108|Kepler-1584
Kepler-556|TIC 122449752|Gaia DR2 2052912492534229504
Gaia DR2 2079700100481104000|TIC 272272564|Kepler-1585
Gaia DR2 2079298435140815360|Kepler-1586|TIC 273866337
Gaia DR2 2129838139942109440|TIC 26656768|Kepler-1587
TIC 164828012|Gaia DR2 2104094071610116608|Kepler-196
Kepler-1950|Gaia DR2 2105573945541164544|TIC 158388625
Gaia DR2 2130980910480096384|TIC 298965827|Kepler-1588
Gaia DR2 2101129032350251904|TIC 122446866|Kepler-1951
Gaia DR2 2076565908231148928|TIC 377909767|Kepler-1589
TIC 399794420|Kepler-686|Gaia DR2 2100247945575646336
TIC 26416803|Gaia DR2 2129295049918456960|Kepler-1590
TIC 272491028|Gaia DR2 2079691991583086592|Kepler-1591
Gaia DR2 2103115403182003328
Kepler-1728|Gaia DR2 2100378478222060032|TIC 121085785
Gaia DR2 2052085934674652544|Kepler-1592|TIC 138364751
Gaia DR2 2076087964270165632|TIC 239306899|Kepler-1593
Kepler-544|Gaia DR2 2052388643966743424|TIC 138571095
Kepler-1594|TIC 270695341|Gaia DR2 2128836308750694016
TIC 279915521|Gaia DR2 2105726605858883456|Kepler-1595
Kepler-577|Gaia DR2 2052212996988534656|TIC 378085037
Gaia DR2 2132009744125068416|Kepler-1596|TIC 350813882
Gaia DR2 2130377106797534336|TIC 158625687|Kepler-1953
Kepler-1597|TIC 158722002|Gaia DR2 2102530703514980864
Gaia DR2 2130770766319922560|Kepler-1598|TIC 158730471
TIC 120768052|Gaia DR2 2103885782875978880|Kepler-1599
TIC 137151626|Gaia DR2 2052754540819149568|Kepler-1600
Kepler-1702|TIC 164830907|Gaia DR2 2105983066946463488
TIC 121988890|Kepler-687|Gaia DR2 2101000836165429504
TIC 120571308|Kepler-1601|Gaia DR2 2099912182214036608
TIC 273694735|Gaia DR2 2078630756707737600|Kepler-1954
TIC 172372582|Gaia DR2 2075040537699996288|Kepler-1955
TIC 138299395|Gaia DR2 2053284398043177216|Kepler-1602
TIC 138214174|Gaia DR2 2052450079180319744|Kepler-597
TIC 271537714|Kepler-1603|Gaia DR2 2077891644372852864
Gaia DR2 2105964306529014400|TIC 351911398|Kepler-1604
Gaia DR2 2135052298959703296|Kepler-1956|TIC 27233725
Gaia DR2 2130676478898097792|TIC 158394902|Kepler-1605
Kepler-1957|Gaia DR2 2128835110460415616|TIC 26961214
TIC 158218731|Gaia DR2 2105554394851020160|Kepler-1606
Gaia DR2 2052232410241029248|Kepler-688|TIC 378085713
Kepler-1607|Gaia DR2 2077241558125147904|TIC 272179260
TIC 184088195|Kepler-1608|Gaia DR2 2076214889145035136
Kepler-444|HIP 94931|Gaia DR2 2101486923385239808|TIC 394172596
TIC 121943923|Kepler-1958|Gaia DR2 2102249812654697472
Kepler-1959|TIC 272173269|Gaia DR2 2079749303627032448
Kepler-1960|TIC 271253848|Gaia DR2 2128518348032523392
Kepler-1609|Gaia DR2 2100993929859129600|TIC 122302031
Gaia DR2 2099714751157275264|Kepler-578|TIC 121734474
Kepler-1610|Gaia DR2 2079807646464016256|TIC 272073436
Gaia DR2 2076253887449048320|Kepler-689|TIC 378086390
Kepler-1961|Gaia DR2 2100656826462352128|TIC 120821730
Gaia DR2 2134894690840101376|TIC 27846759|Kepler-1611
TIC 138972811|Kepler-624|Gaia DR2 2076245950349844608
TIC 159646633|Gaia DR2 2127432099262972416|Kepler-1612
Gaia DR2 2101255751063996672|Kepler-1962|TIC 122070274
Gaia DR2 2099728391973441920|Kepler-626|TIC 121734202
TIC 184561612|Kepler-1653
Gaia DR2 2053183453434348672|TIC 137413972|Kepler-627
Kepler-1613|Gaia DR2 2102814721113340928|TIC 159180076
Gaia DR2 2132314858600815488|TIC 48451562|Kepler-1614
TIC 158217620|Gaia DR2 2105456160358298880|Kepler-1615
TIC 377918545|Gaia DR2 2076459496119200000|Kepler-690
TIC 158274583|Kepler-1616|Gaia DR2 2106427750679026688
Kepler-1963|Gaia DR2 2080561636560110464|TIC 272597196
Kepler-1617|TIC 158625761|Gaia DR2 2130376453962481024
Gaia DR2 2101248088842146688|Kepler-629|TIC 122063843
Kepler-441|TIC 267667567|Gaia DR2 2131799084568477056
TIC 171971636|Gaia DR2 2075162102458709632|Kepler-1911
Kepler-1964|TIC 27991150
Kepler-621|Gaia DR2 2053067935992494848|TIC 122706051
Gaia DR2 2080067440443554176|TIC 271546110|Kepler-1618
TIC 121604440|Gaia DR2 2099783127036908416|Kepler-1972
Kepler-630|Gaia DR2 2053235577156249088|TIC 138216186
Gaia DR2 2076477053946253952|TIC 138959504|Kepler-579
TIC 137635841|Kepler-1965|Gaia DR2 2051918293507634048
Gaia DR2 2053614049674000512|TIC 137627194|Kepler-1966
Gaia DR2 2101242934881164416|Kepler-691|TIC 121787669
TIC 279913760|Gaia DR2 2105921803532722432|Kepler-1619
Kepler-1620|Gaia DR2 2080358463124310400|TIC 273045068
TIC 268604336|Gaia DR2 2075973718142345472|Kepler-1967
Kepler-1968|Gaia DR2 2126669411851377792|TIC 159762011
Gaia DR2 2100258047339711488|Kepler-442|TIC 120499135
Gaia DR2 2076524710904427520|Kepler-1725|TIC 377908774
TIC 299030246|Kepler-443|Gaia DR2 2132699137916968576
Kepler-1621|Gaia DR2 2078849112841866624|TIC 273238089
Kepler-1969|TIC 27240575|Gaia DR2 2135025601442520192
TIC 138728891|Kepler-692|Gaia DR2 2076495402046502016
Gaia DR2 2086419903235549312|Kepler-1622|TIC 273047792
Gaia DR2 2102436351673656704|KOI-4777|TIC 158427808
Gaia DR2 2052435819888356864|Kepler-1623|TIC 138572691
Gaia DR2 2073719238270085504|TIC 168816237|Kepler-631
Kepler-632|TIC 169181786
TIC 268160366|Kepler-1988|Gaia DR2 2078996821055736960
TIC 237159318|Gaia DR2 2103572731299093376|Kepler-693
TIC 350811132|Gaia DR2 2129357580341124608|Kepler-1442
TIC 122713147|Gaia DR2 2101495685117920128|Kepler-694
Kepler-1912|TIC 123444694|Gaia DR2 2119099931425654912
TIC 164525743|Gaia DR2 2107568970730102272|Kepler-1443
Kepler-1444|TIC 164886812|Gaia DR2 2104172854190854528
TIC 351766604|Gaia DR2 2117151420726319872|Kepler-1445
Gaia DR2 2127777307254217472|TIC 159050852|Kepler-1446
Gaia DR2 2078866498869416960|Kepler-437|TIC 273138666
Kepler-1447|TIC 416281317|Gaia DR2 2133132276778226176
Kepler-1448|Gaia DR2 2132984426823383168|TIC 298834402
Gaia DR2 2132939037609090816|TIC 298962633|Kepler-1449
Gaia DR2 2103578400656053632|Kepler-580|TIC 237188565
Kepler-1450|Gaia DR2 2079905193758608384|TIC 271162715
TIC 159304134|Gaia DR2 2126997654731597440|Kepler-1913
Gaia DR2 2125848733801094912|Kepler-1986|TIC 240184288
TIC 138217479|Gaia DR2 2053286429569716992|Kepler-1451
Gaia DR2 2051937638040407808|Kepler-1452|TIC 137635103
Kepler-1914|Gaia DR2 2052735368085096576|TIC 137151294
TIC 158175366|Gaia DR2 2130762107666059136|Kepler-1453
Gaia DR2 2135220283720198528|TIC 27014562|Kepler-1455
Kepler-438|TIC 336266673|Gaia DR2 2104675781979819776
Kepler-1456|TIC 158385035|Gaia DR2 2106018801073572224
Gaia DR2 2104875755656860032|TIC 164646534|Kepler-1457
TIC 258349285|Kepler-1458|Gaia DR2 2104354690224334592
TIC 123448077|Kepler-1459|Gaia DR2 2107084399639196544
TIC 352011765|Gaia DR2 2105886790959182976|Kepler-1460
Kepler-274|TIC 137892978|Gaia DR2 2052307864222921088
Kepler-428|TIC 122596693|Gaia DR2 2101186168296277376
Gaia DR2 2105752581821148544|Kepler-1461|TIC 279915288
TIC 272376022|Kepler-1462|Gaia DR2 2077176618218057216
Gaia DR2 2077536673917322368|TIC 271051532|Kepler-1463
TIC 121123737|Kepler-1464|Gaia DR2 2099619059285601280
TIC 416279965|Kepler-1465|Gaia DR2 2139286655674983936
Gaia DR2 2126944603296783232|Kepler-1466|TIC 159178000
Kepler-1467|TIC 271427581|Gaia DR2 2079981712895637248
Kepler-1915|TIC 185184560|Gaia DR2 2081880913079644288
Gaia DR2 2077389820395188736|Kepler-1468|TIC 138219758
TIC 138423341|Gaia DR2 2052456263933727744|Kepler-1469
TIC 138969239|Kepler-633
TIC 121733900|Gaia DR2 2101234688543862016|Kepler-1470
Gaia DR2 2128907162832189056|TIC 26751240|Kepler-1916
TIC 416282121|Kepler-1471|Gaia DR2 2133035966431029376
Gaia DR2 2134804977563800064|Kepler-1472|TIC 27239856
TIC 290034635|Gaia DR2 2129558760909448064|Kepler-1473
TIC 270857590|Kepler-1917|Gaia DR2 2079911859548385536
Gaia DR2 2080057269961317120|TIC 271255614|Kepler-1474
TIC 271970692|Gaia DR2 2079750265699679872|Kepler-1475
Kepler-1476|Gaia DR2 2106597487787652352|TIC 164727404
TIC 123314844|Gaia DR2 2116740104595955328|Kepler-1477
TIC 138097834|Kepler-1478|Gaia DR2 2077601407662547072
TIC 271755153|Kepler-1696|Gaia DR2 2077107211548933504
Kepler-1479|TIC 377781254|Gaia DR2 2132114850564827008
Gaia DR2 2129758940745727488|Kepler-1480|TIC 26541144
Kepler-1481|TIC 299219860|Gaia DR2 2132652065075227648
TIC 273372570|Gaia DR2 2080296757338392576|Kepler-1997
Gaia DR2 2077858143627173504|Kepler-1483|TIC 271752712
Gaia DR2 2125711432287012992|Kepler-1918|TIC 63214893
Gaia DR2 2101191326556650368|Kepler-545|TIC 122446089
Gaia DR2 2051926226306177792|Kepler-1484|TIC 137816475
TIC 164459883|Gaia DR2 2105329819599365248|Kepler-1919
TIC 273690208|Gaia DR2 2079295514562689280|Kepler-1485
Gaia DR2 2127412273694062848|TIC 159439931|Kepler-1486
TIC 184015844|Kepler-1487|Gaia DR2 2073153024144692736
Gaia DR2 2101508501301083520|TIC 137089954|Kepler-1984
Kepler-581|Gaia DR2 2076595869920511104|TIC 184009313
Gaia DR2 2133584309198180736|TIC 399825584|Kepler-1488
TIC 271959909|Gaia DR2 2077895183426195712|Kepler-1490
Gaia DR2 2127985806448631808|TIC 270617233|Kepler-1491
TIC 121660826|Gaia DR2 2102111102390564864|Kepler-1492
Gaia DR2 2099457980832215552
TIC 123499226|Kepler-1494|Gaia DR2 2105168775506130048
Gaia DR2 2100050922538767744
Kepler-1920|Gaia DR2 2052942900903300352|TIC 122716838
Gaia DR2 2085204015173031552|TIC 239287963|Kepler-1921
Kepler-1496|TIC 270787590|Gaia DR2 2127964572129949056
Kepler-1497|TIC 272275278|Gaia DR2 2080188249284118528
Gaia DR2 2106747876063966976|TIC 164785771|Kepler-1498
Kepler-634|Gaia DR2 2101507470508342016|TIC 137089993
TIC 120105569|Gaia DR2 2103741437614605312|Kepler-1499
Gaia DR2 2101229019187047040|Kepler-1500|TIC 121786521
Gaia DR2 2101875497665518080|Kepler-1501|TIC 159216808
Kepler-1502|Gaia DR2 2073199409793428736|TIC 184298883
TIC 139036617|Gaia DR2 2052139123549626240|Kepler-1980
Kepler-1503|TIC 270705307|Gaia DR2 2077774821262122752
Kepler-1710|Gaia DR2 2051808789021826432|TIC 137316027
Kepler-1504|TIC 416281986|Gaia DR2 2133044040969963776
Gaia DR2 2101689061725421312|TIC 137408775|Kepler-1505
Gaia DR2 2101797535418431104|Kepler-1506|TIC 122298422
Gaia DR2 2051898055621339648|Kepler-1922|TIC 137548365
TIC 158786851|Kepler-1507|Gaia DR2 2130389785541178752
TIC 170346081|Gaia DR2 2073768853731839104|Kepler-1508
TIC 164558338|Kepler-1509|Gaia DR2 2107557464516077184
TIC 170346220|Gaia DR2 2073768407039581952|Kepler-1923
Gaia DR2 2101380545634324096|Kepler-635|TIC 394174221
TIC 270705258|Gaia DR2 2077774443305045376|Kepler-1924
TIC 416529246|Gaia DR2 2086856271911588224|Kepler-1510
Kepler-159|Gaia DR2 2076764576237957504|TIC 169082553
Kepler-1925|TIC 159177232|Gaia DR2 2127063316192062464
Kepler-1511|TIC 158725179|Gaia DR2 2102928726723805568
Kepler-1512|TIC 158989438|Gaia DR2 2127115783511206016
Kepler-1927|Gaia DR2 2076827454560320768|TIC 184427149
Gaia DR2 2077601373302068352|TIC 138097784|KOI-3503
Gaia DR2 2075107062469670272|Kepler-695|TIC 171974763
Kepler-320|Gaia DR2 2128079230577866880|TIC 275575525
Kepler-546|Gaia DR2 2104353590712705152|TIC 237158650
Kepler-622|Gaia DR2 2103645814462282752|TIC 120254625
Gaia DR2 2103794420332069632|Kepler-599|TIC 120686620
TIC 122442334|Kepler-1665|Gaia DR2 2101773689759891328
Kepler-489|TIC 122607554|Gaia DR2 2052616586468670976
Kepler-636|TIC 138297607
Gaia DR2 2073861006552197120|TIC 169556162|Kepler-582
Gaia DR2 2139300262131379584|PH2|TIC 416279912
Gaia DR2 2077383670001955968|Kepler-696|TIC 138219428
Gaia DR2 2126518783059463168|TIC 275574174|KOI-3680
Kepler-1514|TIC 137685450|Gaia DR2 2051866238502437632
Kepler-1515|Gaia DR2 2129311576952316544|TIC 417660218
Gaia DR2 2126237857838346368|Kepler-1516|TIC 159763612
TIC 27769737|Kepler-1031
Gaia DR2 2076834154709585664|TIC 360023124|Kepler-1722
TIC 258202719|Kepler-202|Gaia DR2 2104376405579347968
Gaia DR2 2103728312194385792|TIC 120042965|Kepler-697
Kepler-1517|Gaia DR2 2102974833192340224|TIC 158555987
TIC 121729607|Kepler-698|Gaia DR2 2102170235500805376
Gaia DR2 2086851495906130176|Kepler-1519|TIC 351191596
Gaia DR2 2053626934575934464|TIC 137626872|Kepler-637
TIC 121114997|Kepler-700|Gaia DR2 2102411578301719808
TIC 121603086|Gaia DR2 2102070660978313472|KIC 5437945
Kepler-1520|Gaia DR2 2136216647412563840|TIC 417679385
Gaia DR2 2104098950692667264|Kepler-170|TIC 120253745
Kepler-638|TIC 120420633|Gaia DR2 2104054832788419072
Kepler-701|TIC 121795464|Gaia DR2 2102228887573941760
Gaia DR2 2051865551307698688|TIC 137817355|Kepler-1521
TIC 138222081|Gaia DR2 2077604981074933120|Kepler-557
Kepler-1522|Gaia DR2 2139306790481711232|TIC 267673944
Gaia DR2 2077424210192781440|TIC 138430864|Kepler-702
TIC 138105005|Gaia DR2 2052368955838887808|Kepler-1698
TIC 272083995|Kepler-1523|Gaia DR2 2080193506325008256
Kepler-1928|Gaia DR2 2052827207364859264|TIC 122450696
TIC 138477646|Gaia DR2 2052480728067657600|Kepler-1524
TIC 137409501|Gaia DR2 2101675661427506432|Kepler-639
Gaia DR2 2130033097097486336|TIC 290033595|Kepler-1525
TIC 120425617|Kepler-1526|Gaia DR2 2100148542853587840
Gaia DR2 2075358472669256448|TIC 171968443|Kepler-703
Kepler-1527|Gaia DR2 2080247996570836736|TIC 273132601
TIC 237157729|Gaia DR2 2104530027969874944|Kepler-704
Gaia DR2 2085651305945898368|Kepler-1929|TIC 269029175
Gaia DR2 2130434384481265408|TIC 158487658|Kepler-1528
TIC 122137575|Gaia DR2 2101410850923823488|Kepler-1529
Gaia DR2 2130991596358782464|TIC 298892283|Kepler-1530
Kepler-1531|TIC 120424814|Gaia DR2 2100303539632796032
Gaia DR2 2104076204545773440|Kepler-205|TIC 399822422
Gaia DR2 2129698261447024128|TIC 26584080|Kepler-1699
Kepler-1532|Gaia DR2 2076783920770722560|TIC 168812474
Gaia DR2 2073655432234604288|TIC 169560572|Kepler-1930
TIC 159571280|Kepler-1931|Gaia DR2 2126061214423631232
TIC 271970605|Kepler-1533|Gaia DR2 2079749956462030720
Gaia DR2 2102244967931917184|TIC 122066949|Kepler-705
Gaia DR2 2100009488992720896|Kepler-1535|TIC 120961712
Gaia DR2 2099605968225288960|Kepler-467|TIC 121214078
TIC 62999585|Gaia DR2 2126773904116001536|Kepler-1536
TIC 164646661|Kepler-600|Gaia DR2 2104875377699739648
TIC 271046907|Gaia DR2 2078291832243170048|Kepler-1537
Kepler-1932|TIC 120496423|Gaia DR2 2103829913941569664
Kepler-1933|Gaia DR2 2103314346067173504|TIC 120103486
Gaia DR2 2117331813650826624|Kepler-439|TIC 123202589
Gaia DR2 2106988158011587072|TIC 164522561|Kepler-1538
Gaia DR2 2106262274180389376|Kepler-1700|TIC 158325998
TIC 164671591|Kepler-1539|Gaia DR2 2106618687745888768
Kepler-1540|Gaia DR2 2104452752917443584|TIC 237158408
Gaia DR2 2133215461704521088|TIC 267745858|Kepler-1409
Kepler-1899|TIC 137348756|Gaia DR2 2051903999855859712
Kepler-1904|TIC 299089587|Gaia DR2 2133344104564365184
Gaia DR2 2077967957353259136|Kepler-1425|TIC 271347291
Gaia DR2 2125699062780742016|TIC 137558813|Kepler-1649
TIC 351801933|Kepler-601|Gaia DR2 2104705193915993216
Gaia DR2 2126248505058677120|Kepler-607|TIC 159579593
Gaia DR2 2131804479047342336|TIC 267570002|Kepler-1454
Gaia DR2 2102991776844251264|TIC 158551360|Kepler-1697
TIC 159649308|Kepler-1926|Gaia DR2 2126202432947724160
TIC 159217349|Kepler-707|Gaia DR2 2101898205154183296
Gaia DR2 2051815759742763264|TIC 137683938|Kepler-1624
Kepler-602|Gaia DR2 2077119752853895552|TIC 272180918
Gaia DR2 2077119748545602304|Kepler-640|TIC 272180958
Gaia DR2 2052194374009877376|TIC 377873569|Kepler-1658
TIC 270706782|Kepler-708|Gaia DR2 2077722010342674944
TIC 123415040|Kepler-583|Gaia DR2 2104755256054840192
